Reading training examples... 54 examples, 23058 tokens, 12 features, 25 classes... done
Iter 1319: *(NumConst=243, SV=178, CEps=56.5708, QPEps=24.9964)
Iter 1320: *(NumConst=244, SV=179, CEps=32.1894, QPEps=13.9153)
Iter 1321: *(NumConst=242, SV=178, CEps=22.0487, QPEps=10.1793)
Iter 1322: .........*(NumConst=243, SV=182, CEps=107.4913, QPEps=46.5425)
Iter 1323: *(NumConst=243, SV=182, CEps=75.6199, QPEps=30.8816)
Iter 1324: *(NumConst=244, SV=186, CEps=50.0268, QPEps=23.2097)
Iter 1325: *(NumConst=245, SV=183, CEps=27.5622, QPEps=13.5846)
Iter 1326: *(NumConst=246, SV=181, CEps=28.4853, QPEps=12.9471)
Iter 1327: *(NumConst=246, SV=178, CEps=21.5094, QPEps=10.5074)
Iter 1328: *(NumConst=246, SV=179, CEps=21.3678, QPEps=8.9753)
Iter 1329: *(NumConst=247, SV=176, CEps=17.3995, QPEps=7.7945)
Iter 1330: *(NumConst=246, SV=175, CEps=17.8983, QPEps=8.4033)
Iter 1331: *(NumConst=247, SV=180, CEps=14.3137, QPEps=6.8655)
Iter 1332: *(NumConst=248, SV=178, CEps=14.4584, QPEps=6.5607)
Iter 1333: *(NumConst=249, SV=179, CEps=12.0670, QPEps=5.9160)
Iter 1334: .........*(NumConst=250, SV=181, CEps=143.8630, QPEps=36.1304)
Iter 1335: *(NumConst=250, SV=180, CEps=47.2288, QPEps=22.9468)
Iter 1336: *(NumConst=251, SV=184, CEps=27.8894, QPEps=12.8255)
Iter 1337: *(NumConst=250, SV=180, CEps=22.2848, QPEps=9.4164)
Iter 1338: *(NumConst=251, SV=178, CEps=23.2905, QPEps=11.1408)
Iter 1339: .........*(NumConst=251, SV=179, CEps=97.6028, QPEps=47.8251)
Iter 1340: *(NumConst=251, SV=186, CEps=73.3974, QPEps=26.0899)
Iter 1341: *(NumConst=252, SV=187, CEps=49.2946, QPEps=24.5247)
Iter 1342: *(NumConst=251, SV=192, CEps=39.0206, QPEps=18.5577)
Iter 1343: *(NumConst=252, SV=194, CEps=29.9112, QPEps=12.6939)
Iter 1344: *(NumConst=253, SV=189, CEps=28.1671, QPEps=12.3465)
Iter 1345: *(NumConst=253, SV=190, CEps=17.7065, QPEps=8.4580)
Iter 1346: *(NumConst=253, SV=193, CEps=18.3706, QPEps=8.4497)
Iter 1347: *(NumConst=253, SV=191, CEps=15.9448, QPEps=7.6509)
Iter 1348: *(NumConst=253, SV=191, CEps=14.8387, QPEps=7.2174)
Iter 1349: *(NumConst=254, SV=188, CEps=12.5630, QPEps=5.9374)
Iter 1350: *(NumConst=252, SV=190, CEps=11.9706, QPEps=5.8878)
Iter 1351: *(NumConst=251, SV=194, CEps=11.6504, QPEps=5.6685)
Iter 1352: .........*(NumConst=252, SV=195, CEps=230.1087, QPEps=38.2094)
Iter 1353: *(NumConst=249, SV=193, CEps=54.0904, QPEps=19.3253)
Iter 1354: *(NumConst=248, SV=192, CEps=23.9270, QPEps=11.4352)
Iter 1355: .........*(NumConst=249, SV=194, CEps=140.8497, QPEps=45.8198)
Iter 1356: *(NumConst=249, SV=196, CEps=60.0138, QPEps=26.5680)
Iter 1357: *(NumConst=250, SV=195, CEps=31.9028, QPEps=14.2702)
Iter 1358: *(NumConst=250, SV=191, CEps=21.6132, QPEps=10.4863)
Iter 1359: *(NumConst=250, SV=189, CEps=25.5375, QPEps=10.7901)
Iter 1360: *(NumConst=249, SV=189, CEps=21.9002, QPEps=9.7995)
Iter 1361: *(NumConst=249, SV=189, CEps=17.1835, QPEps=8.2869)
Iter 1362: *(NumConst=250, SV=189, CEps=20.4382, QPEps=8.5669)
Iter 1363: .........*(NumConst=250, SV=191, CEps=133.2195, QPEps=46.1869)
Iter 1364: *(NumConst=250, SV=190, CEps=34.7007, QPEps=16.3175)
Iter 1365: *(NumConst=250, SV=189, CEps=20.0475, QPEps=9.6904)
Iter 1366: *(NumConst=251, SV=190, CEps=16.6955, QPEps=7.6473)
Iter 1367: *(NumConst=252, SV=191, CEps=19.2044, QPEps=8.2897)
Iter 1368: .........*(NumConst=252, SV=191, CEps=131.2918, QPEps=47.6550)
Iter 1369: *(NumConst=252, SV=192, CEps=40.6343, QPEps=19.2372)
Iter 1370: *(NumConst=252, SV=186, CEps=27.1868, QPEps=13.2512)
Iter 1371: *(NumConst=253, SV=186, CEps=19.1778, QPEps=9.5615)
Iter 1372: *(NumConst=253, SV=188, CEps=14.4575, QPEps=7.2189)
Iter 1373: .........*(NumConst=252, SV=189, CEps=116.9338, QPEps=30.9773)
Iter 1374: *(NumConst=251, SV=191, CEps=38.4394, QPEps=18.2949)
Iter 1375: *(NumConst=250, SV=192, CEps=39.3567, QPEps=15.4513)
Iter 1376: *(NumConst=251, SV=192, CEps=26.5499, QPEps=10.8735)
Iter 1377: *(NumConst=252, SV=195, CEps=19.8331, QPEps=8.8195)
Iter 1378: *(NumConst=251, SV=189, CEps=16.2050, QPEps=7.6505)
Iter 1379: *(NumConst=250, SV=185, CEps=14.3398, QPEps=6.9371)
Iter 1380: *(NumConst=251, SV=187, CEps=12.1076, QPEps=5.6395)
Iter 1381: .........*(NumConst=252, SV=189, CEps=115.0628, QPEps=37.7684)
Iter 1382: *(NumConst=252, SV=193, CEps=36.6602, QPEps=17.9227)
Iter 1383: *(NumConst=253, SV=198, CEps=34.5948, QPEps=16.7104)
Iter 1384: *(NumConst=254, SV=194, CEps=23.3380, QPEps=11.4825)
Iter 1385: *(NumConst=255, SV=191, CEps=18.6468, QPEps=8.6458)
Iter 1386: *(NumConst=256, SV=191, CEps=18.9478, QPEps=9.1784)
Iter 1387: *(NumConst=256, SV=187, CEps=15.3320, QPEps=7.2265)
Iter 1388: *(NumConst=257, SV=186, CEps=12.8908, QPEps=5.9813)
Iter 1389: .........*(NumConst=258, SV=189, CEps=104.3216, QPEps=45.4692)
Iter 1390: *(NumConst=258, SV=191, CEps=64.7339, QPEps=28.2587)
Iter 1391: *(NumConst=259, SV=194, CEps=37.0164, QPEps=16.2524)
Iter 1392: *(NumConst=259, SV=191, CEps=27.8365, QPEps=12.7462)
Iter 1393: *(NumConst=259, SV=191, CEps=21.3320, QPEps=10.2759)
Iter 1394: *(NumConst=259, SV=195, CEps=22.0214, QPEps=10.1808)
Iter 1395: *(NumConst=260, SV=195, CEps=17.9295, QPEps=8.6981)
Iter 1396: *(NumConst=260, SV=196, CEps=17.7373, QPEps=7.5733)
Iter 1397: *(NumConst=260, SV=190, CEps=15.3022, QPEps=6.9903)
Iter 1398: *(NumConst=261, SV=186, CEps=18.0529, QPEps=7.3615)
Iter 1399: *(NumConst=261, SV=186, CEps=11.4828, QPEps=5.7234)
Iter 1400: *(NumConst=262, SV=186, CEps=11.9151, QPEps=5.6947)
Iter 1401: *(NumConst=262, SV=186, CEps=11.1509, QPEps=5.5401)
Iter 1402: .........*(NumConst=262, SV=187, CEps=138.5006, QPEps=30.9283)
Iter 1403: *(NumConst=262, SV=192, CEps=53.5209, QPEps=17.8713)
Iter 1404: *(NumConst=263, SV=190, CEps=28.7601, QPEps=13.2258)
Iter 1405: *(NumConst=263, SV=192, CEps=14.3498, QPEps=7.0421)
Iter 1406: *(NumConst=262, SV=193, CEps=15.3939, QPEps=6.4375)
Iter 1407: .........*(NumConst=262, SV=194, CEps=104.7246, QPEps=44.5514)
Iter 1408: *(NumConst=261, SV=202, CEps=61.5487, QPEps=29.0680)
Iter 1409: *(NumConst=261, SV=201, CEps=44.8347, QPEps=20.1566)
Iter 1410: *(NumConst=260, SV=200, CEps=32.7944, QPEps=16.3506)
Iter 1411: *(NumConst=260, SV=195, CEps=25.4374, QPEps=11.0400)
Iter 1412: *(NumConst=261, SV=193, CEps=20.0164, QPEps=9.5208)
Iter 1413: *(NumConst=261, SV=195, CEps=19.7932, QPEps=8.9813)
Iter 1414: *(NumConst=262, SV=185, CEps=11.7701, QPEps=5.3156)
Iter 1415: *(NumConst=261, SV=186, CEps=14.4154, QPEps=4.6731)
Iter 1416: .........*(NumConst=261, SV=187, CEps=133.7690, QPEps=31.2201)
Iter 1417: *(NumConst=261, SV=191, CEps=47.7111, QPEps=20.5881)
Iter 1418: *(NumConst=260, SV=187, CEps=22.0396, QPEps=10.2086)
Iter 1419: *(NumConst=259, SV=185, CEps=25.9141, QPEps=10.1980)
Iter 1420: *(NumConst=259, SV=186, CEps=18.1209, QPEps=9.0425)
Iter 1421: .........*(NumConst=260, SV=193, CEps=95.8726, QPEps=45.7726)
Iter 1422: *(NumConst=261, SV=190, CEps=37.7311, QPEps=17.7641)
Iter 1423: *(NumConst=261, SV=188, CEps=28.4961, QPEps=13.5742)
Iter 1424: *(NumConst=261, SV=185, CEps=24.4925, QPEps=10.7214)
Iter 1425: *(NumConst=262, SV=184, CEps=20.4442, QPEps=10.1843)
Iter 1426: *(NumConst=261, SV=186, CEps=19.7819, QPEps=9.3255)
Iter 1427: *(NumConst=258, SV=184, CEps=14.1441, QPEps=6.2199)
Iter 1428: *(NumConst=259, SV=180, CEps=13.4517, QPEps=5.8939)
Iter 1429: *(NumConst=260, SV=183, CEps=14.1776, QPEps=5.9377)
Iter 1430: *(NumConst=261, SV=182, CEps=11.4024, QPEps=5.6135)
Iter 1431: *(NumConst=260, SV=180, CEps=9.8988, QPEps=4.4472)
Iter 1432: *(NumConst=261, SV=182, CEps=10.5427, QPEps=4.5337)
Iter 1433: *(NumConst=260, SV=182, CEps=9.8943, QPEps=4.8511)
Iter 1434: *(NumConst=259, SV=179, CEps=9.9017, QPEps=4.7832)
Iter 1435: .........*(NumConst=260, SV=180, CEps=180.1241, QPEps=20.4036)
Iter 1436: *(NumConst=260, SV=181, CEps=51.7039, QPEps=18.6894)
Iter 1437: *(NumConst=259, SV=182, CEps=21.3887, QPEps=10.5231)
Iter 1438: *(NumConst=260, SV=183, CEps=21.2352, QPEps=10.4117)
Iter 1439: .........*(NumConst=261, SV=186, CEps=115.7523, QPEps=32.0729)
Iter 1440: *(NumConst=260, SV=187, CEps=39.3501, QPEps=17.9695)
Iter 1441: *(NumConst=257, SV=187, CEps=35.7397, QPEps=17.3413)
Iter 1442: *(NumConst=257, SV=189, CEps=22.6948, QPEps=10.5971)
Iter 1443: *(NumConst=258, SV=184, CEps=20.7179, QPEps=8.6804)
Iter 1444: *(NumConst=257, SV=185, CEps=22.2752, QPEps=9.4927)
Iter 1445: *(NumConst=255, SV=184, CEps=17.2255, QPEps=7.9859)
Iter 1446: *(NumConst=254, SV=186, CEps=14.0395, QPEps=6.9283)
Iter 1447: *(NumConst=255, SV=183, CEps=13.8129, QPEps=6.5716)
Iter 1448: *(NumConst=255, SV=186, CEps=12.7810, QPEps=6.0752)
Iter 1449: .........*(NumConst=256, SV=186, CEps=158.1502, QPEps=31.6729)
Iter 1450: *(NumConst=257, SV=188, CEps=33.9332, QPEps=16.7177)
Iter 1451: *(NumConst=258, SV=186, CEps=28.2274, QPEps=14.0329)
Iter 1452: *(NumConst=259, SV=188, CEps=20.9748, QPEps=10.1125)
Iter 1453: .........*(NumConst=259, SV=189, CEps=110.0954, QPEps=26.2841)
Iter 1454: *(NumConst=260, SV=194, CEps=50.6633, QPEps=24.2675)
Iter 1455: *(NumConst=261, SV=191, CEps=36.5335, QPEps=16.3199)
Iter 1456: *(NumConst=262, SV=190, CEps=34.0762, QPEps=15.8720)
Iter 1457: *(NumConst=263, SV=190, CEps=26.5333, QPEps=11.6157)
Iter 1458: *(NumConst=264, SV=192, CEps=21.2747, QPEps=10.2358)
Iter 1459: *(NumConst=262, SV=190, CEps=16.6387, QPEps=8.2960)
Iter 1460: *(NumConst=263, SV=188, CEps=17.4451, QPEps=7.7111)
Iter 1461: *(NumConst=261, SV=190, CEps=15.3538, QPEps=7.3324)
Iter 1462: .........*(NumConst=262, SV=189, CEps=107.4073, QPEps=44.2561)
Iter 1463: *(NumConst=261, SV=194, CEps=49.5324, QPEps=24.0258)
Iter 1464: *(NumConst=262, SV=197, CEps=42.0407, QPEps=19.1896)
Iter 1465: *(NumConst=263, SV=194, CEps=26.8714, QPEps=11.7076)
Iter 1466: *(NumConst=263, SV=189, CEps=18.8019, QPEps=7.5700)
Iter 1467: *(NumConst=261, SV=191, CEps=19.0993, QPEps=9.2621)
Iter 1468: *(NumConst=260, SV=189, CEps=17.7075, QPEps=8.3140)
Iter 1469: *(NumConst=259, SV=185, CEps=11.2481, QPEps=5.3064)
Iter 1470: *(NumConst=259, SV=186, CEps=12.3056, QPEps=5.4673)
Iter 1471: .........*(NumConst=259, SV=187, CEps=110.6347, QPEps=14.7089)
Iter 1472: *(NumConst=258, SV=189, CEps=51.3806, QPEps=24.5600)
Iter 1473: *(NumConst=257, SV=191, CEps=39.4667, QPEps=15.1938)
Iter 1474: *(NumConst=257, SV=189, CEps=24.8012, QPEps=11.9996)
Iter 1475: *(NumConst=258, SV=190, CEps=23.0233, QPEps=11.4110)
Iter 1476: *(NumConst=256, SV=187, CEps=14.3393, QPEps=6.0381)
Iter 1477: *(NumConst=255, SV=190, CEps=12.4588, QPEps=6.1856)
Iter 1478: *(NumConst=256, SV=190, CEps=13.4148, QPEps=6.0248)
Iter 1479: .........*(NumConst=256, SV=192, CEps=107.2756, QPEps=46.3421)
Iter 1480: *(NumConst=256, SV=191, CEps=51.7988, QPEps=20.9295)
Iter 1481: *(NumConst=257, SV=194, CEps=39.3035, QPEps=19.2643)
Iter 1482: *(NumConst=257, SV=194, CEps=34.9145, QPEps=16.8885)
Iter 1483: *(NumConst=257, SV=192, CEps=23.1777, QPEps=10.5540)
Iter 1484: *(NumConst=258, SV=194, CEps=20.0329, QPEps=9.3586)
Iter 1485: *(NumConst=258, SV=191, CEps=14.6438, QPEps=7.0949)
Iter 1486: *(NumConst=257, SV=191, CEps=14.1901, QPEps=7.0439)
Iter 1487: .........*(NumConst=257, SV=193, CEps=92.7275, QPEps=38.9229)
Iter 1488: *(NumConst=258, SV=199, CEps=43.1369, QPEps=20.5656)
Iter 1489: *(NumConst=259, SV=202, CEps=32.2426, QPEps=12.1113)
Iter 1490: *(NumConst=259, SV=199, CEps=25.5536, QPEps=12.7605)
Iter 1491: *(NumConst=260, SV=197, CEps=20.7757, QPEps=9.9757)
Iter 1492: *(NumConst=259, SV=195, CEps=18.8108, QPEps=8.6290)
Iter 1493: *(NumConst=260, SV=193, CEps=18.5606, QPEps=9.0938)
Iter 1494: *(NumConst=260, SV=192, CEps=14.6383, QPEps=6.7883)
Iter 1495: *(NumConst=261, SV=192, CEps=15.1849, QPEps=6.9935)
Iter 1496: *(NumConst=260, SV=192, CEps=14.3878, QPEps=7.0190)
Iter 1497: *(NumConst=261, SV=193, CEps=14.7447, QPEps=6.9708)
Iter 1498: *(NumConst=261, SV=191, CEps=10.9398, QPEps=4.7221)
Iter 1499: *(NumConst=261, SV=190, CEps=11.2805, QPEps=4.7507)
Iter 1500: .........*(NumConst=260, SV=190, CEps=140.3112, QPEps=26.8719)
Iter 1501: *(NumConst=261, SV=193, CEps=39.8611, QPEps=15.1994)
Iter 1502: *(NumConst=262, SV=192, CEps=23.1758, QPEps=9.5142)
Iter 1503: *(NumConst=263, SV=192, CEps=19.6984, QPEps=8.8373)
Iter 1504: *(NumConst=262, SV=192, CEps=14.6718, QPEps=7.2235)
Iter 1505: *(NumConst=263, SV=194, CEps=14.4037, QPEps=6.8886)
Iter 1506: .........*(NumConst=264, SV=197, CEps=94.0088, QPEps=37.7315)
Iter 1507: *(NumConst=263, SV=200, CEps=55.8240, QPEps=25.5793)
Iter 1508: *(NumConst=262, SV=199, CEps=47.9248, QPEps=23.0139)
Iter 1509: *(NumConst=263, SV=206, CEps=30.9506, QPEps=12.6153)
Iter 1510: *(NumConst=264, SV=202, CEps=24.8565, QPEps=11.8719)
Iter 1511: *(NumConst=264, SV=198, CEps=23.8703, QPEps=11.8617)
Iter 1512: *(NumConst=264, SV=201, CEps=23.1438, QPEps=11.4969)
Iter 1513: *(NumConst=265, SV=199, CEps=19.3174, QPEps=9.6178)
Iter 1514: *(NumConst=266, SV=202, CEps=14.1849, QPEps=6.6985)
Iter 1515: *(NumConst=266, SV=200, CEps=15.6939, QPEps=6.7720)
Iter 1516: *(NumConst=266, SV=200, CEps=13.9100, QPEps=6.6894)
Iter 1517: *(NumConst=266, SV=202, CEps=12.4860, QPEps=5.7854)
Iter 1518: *(NumConst=266, SV=201, CEps=11.5997, QPEps=5.5645)
Iter 1519: .........*(NumConst=266, SV=202, CEps=230.5555, QPEps=24.0952)
Iter 1520: *(NumConst=267, SV=204, CEps=37.9298, QPEps=18.9457)
Iter 1521: *(NumConst=267, SV=204, CEps=27.4523, QPEps=13.2335)
Iter 1522: .........*(NumConst=268, SV=205, CEps=122.0183, QPEps=35.8200)
Iter 1523: *(NumConst=268, SV=206, CEps=54.9391, QPEps=25.4060)
Iter 1524: *(NumConst=268, SV=208, CEps=41.2257, QPEps=20.4574)
Iter 1525: *(NumConst=269, SV=208, CEps=36.4859, QPEps=17.7137)
Iter 1526: *(NumConst=270, SV=204, CEps=26.6091, QPEps=13.1776)
Iter 1527: *(NumConst=270, SV=204, CEps=24.2203, QPEps=12.0944)
Iter 1528: *(NumConst=271, SV=206, CEps=20.5450, QPEps=9.9981)
Iter 1529: *(NumConst=272, SV=206, CEps=18.5377, QPEps=9.0359)
Iter 1530: *(NumConst=273, SV=204, CEps=14.9045, QPEps=7.2558)
Iter 1531: *(NumConst=274, SV=207, CEps=14.0972, QPEps=6.8764)
Iter 1532: *(NumConst=272, SV=206, CEps=13.5740, QPEps=6.3841)
Iter 1533: *(NumConst=272, SV=205, CEps=12.4395, QPEps=5.7347)
Iter 1534: .........*(NumConst=270, SV=206, CEps=157.5506, QPEps=30.1815)
Iter 1535: *(NumConst=271, SV=208, CEps=51.1971, QPEps=21.1761)
Iter 1536: *(NumConst=272, SV=208, CEps=36.9111, QPEps=17.5492)
Iter 1537: *(NumConst=273, SV=206, CEps=23.1726, QPEps=11.5078)
Iter 1538: .........*(NumConst=274, SV=209, CEps=104.5378, QPEps=32.9751)
Iter 1539: *(NumConst=274, SV=216, CEps=49.0345, QPEps=20.1069)
Iter 1540: *(NumConst=272, SV=216, CEps=35.4257, QPEps=17.0654)
Iter 1541: *(NumConst=273, SV=212, CEps=22.8767, QPEps=10.8438)
Iter 1542: *(NumConst=273, SV=213, CEps=19.8174, QPEps=9.5889)
Iter 1543: *(NumConst=272, SV=213, CEps=16.4365, QPEps=7.6059)
Iter 1544: *(NumConst=272, SV=211, CEps=12.9850, QPEps=6.0354)
Iter 1545: .........*(NumConst=273, SV=212, CEps=175.0928, QPEps=16.3365)
Iter 1546: *(NumConst=274, SV=211, CEps=44.5569, QPEps=22.2555)
Iter 1547: *(NumConst=272, SV=214, CEps=23.5253, QPEps=11.6527)
Iter 1548: .........*(NumConst=271, SV=211, CEps=101.4021, QPEps=37.9111)
Iter 1549: *(NumConst=272, SV=212, CEps=49.8874, QPEps=22.2100)
Iter 1550: *(NumConst=272, SV=215, CEps=28.9998, QPEps=14.2130)
Iter 1551: *(NumConst=272, SV=213, CEps=22.4434, QPEps=11.1051)
Iter 1552: *(NumConst=272, SV=210, CEps=26.5531, QPEps=9.6170)
Iter 1553: *(NumConst=272, SV=211, CEps=18.3714, QPEps=8.9651)
Iter 1554: *(NumConst=272, SV=210, CEps=18.5208, QPEps=8.2523)
Iter 1555: *(NumConst=272, SV=207, CEps=15.0370, QPEps=7.3406)
Iter 1556: *(NumConst=272, SV=205, CEps=15.3008, QPEps=7.0039)
Iter 1557: *(NumConst=273, SV=205, CEps=10.4155, QPEps=5.1037)
Iter 1558: .........*(NumConst=273, SV=206, CEps=167.8554, QPEps=33.1854)
Iter 1559: *(NumConst=272, SV=206, CEps=33.2122, QPEps=13.3021)
Iter 1560: *(NumConst=272, SV=207, CEps=18.8246, QPEps=8.5597)
Iter 1561: .........*(NumConst=273, SV=208, CEps=99.3025, QPEps=46.0093)
Iter 1562: *(NumConst=273, SV=209, CEps=37.5912, QPEps=16.9907)
Iter 1563: *(NumConst=273, SV=209, CEps=35.0557, QPEps=15.9807)
Iter 1564: *(NumConst=273, SV=206, CEps=20.9843, QPEps=10.0625)
Iter 1565: *(NumConst=274, SV=203, CEps=17.8160, QPEps=8.3763)
Iter 1566: *(NumConst=274, SV=205, CEps=13.5946, QPEps=6.5888)
Iter 1567: *(NumConst=275, SV=207, CEps=13.8046, QPEps=6.5161)
Iter 1568: *(NumConst=276, SV=207, CEps=13.8727, QPEps=6.5131)
Iter 1569: *(NumConst=276, SV=206, CEps=12.5304, QPEps=6.2046)
Iter 1570: .........*(NumConst=276, SV=207, CEps=134.5523, QPEps=20.1089)
Iter 1571: *(NumConst=276, SV=209, CEps=39.5541, QPEps=13.0368)
Iter 1572: *(NumConst=277, SV=206, CEps=24.6459, QPEps=12.2771)
Iter 1573: *(NumConst=276, SV=204, CEps=17.9091, QPEps=8.6780)
Iter 1574: *(NumConst=275, SV=203, CEps=15.3758, QPEps=7.3279)
Iter 1575: .........*(NumConst=272, SV=205, CEps=86.6052, QPEps=40.2482)
Iter 1576: *(NumConst=272, SV=210, CEps=67.3796, QPEps=33.1714)
Iter 1577: *(NumConst=273, SV=207, CEps=34.0438, QPEps=12.7304)
Iter 1578: *(NumConst=274, SV=205, CEps=25.9210, QPEps=11.2407)
Iter 1579: *(NumConst=274, SV=209, CEps=19.0378, QPEps=9.3331)
Iter 1580: *(NumConst=275, SV=205, CEps=16.8777, QPEps=8.0712)
Iter 1581: *(NumConst=275, SV=199, CEps=12.9992, QPEps=6.1693)
Iter 1582: .........*(NumConst=276, SV=200, CEps=114.2458, QPEps=27.2309)
Iter 1583: *(NumConst=277, SV=202, CEps=54.9085, QPEps=20.4625)
Iter 1584: *(NumConst=278, SV=202, CEps=25.5421, QPEps=12.5379)
Iter 1585: *(NumConst=278, SV=198, CEps=24.6092, QPEps=11.9920)
Iter 1586: *(NumConst=277, SV=197, CEps=18.5455, QPEps=8.6864)
Iter 1587: *(NumConst=278, SV=198, CEps=13.1245, QPEps=6.2903)
Iter 1588: *(NumConst=278, SV=198, CEps=13.2890, QPEps=5.7603)
Iter 1589: *(NumConst=278, SV=196, CEps=12.5659, QPEps=6.1676)
Iter 1590: .........*(NumConst=277, SV=200, CEps=103.9318, QPEps=37.4341)
Iter 1591: *(NumConst=278, SV=197, CEps=30.9115, QPEps=15.2459)
Iter 1592: *(NumConst=278, SV=197, CEps=21.9477, QPEps=10.4633)
Iter 1593: *(NumConst=279, SV=191, CEps=15.3281, QPEps=6.6867)
Iter 1594: *(NumConst=280, SV=191, CEps=11.7471, QPEps=5.7764)
Iter 1595: *(NumConst=280, SV=194, CEps=10.7941, QPEps=5.3440)
Iter 1596: *(NumConst=281, SV=199, CEps=10.9068, QPEps=5.3669)
Iter 1597: .........*(NumConst=281, SV=200, CEps=148.6828, QPEps=14.1393)
Iter 1598: *(NumConst=282, SV=201, CEps=40.2069, QPEps=16.8388)
Iter 1599: *(NumConst=282, SV=205, CEps=20.1000, QPEps=9.7984)
Iter 1600: *(NumConst=282, SV=204, CEps=21.0276, QPEps=9.1814)
Iter 1601: .........*(NumConst=283, SV=201, CEps=91.2425, QPEps=32.1332)
Iter 1602: *(NumConst=282, SV=203, CEps=45.9409, QPEps=20.6553)
Iter 1603: *(NumConst=281, SV=204, CEps=46.9257, QPEps=19.6122)
Iter 1604: *(NumConst=280, SV=207, CEps=24.7293, QPEps=11.8349)
Iter 1605: *(NumConst=281, SV=207, CEps=23.0623, QPEps=11.1206)
Iter 1606: *(NumConst=280, SV=205, CEps=16.7110, QPEps=8.3256)
Iter 1607: *(NumConst=281, SV=203, CEps=13.1463, QPEps=5.2096)
Iter 1608: *(NumConst=280, SV=204, CEps=12.7126, QPEps=5.7743)
Iter 1609: *(NumConst=281, SV=202, CEps=11.1469, QPEps=5.5268)
Iter 1610: *(NumConst=282, SV=201, CEps=11.1347, QPEps=5.2280)
Iter 1611: *(NumConst=282, SV=200, CEps=9.7891, QPEps=4.6666)
Iter 1612: .........*(NumConst=281, SV=201, CEps=125.9985, QPEps=19.0654)
Iter 1613: *(NumConst=282, SV=201, CEps=38.2235, QPEps=14.2456)
Iter 1614: *(NumConst=280, SV=201, CEps=24.1657, QPEps=11.6149)
Iter 1615: *(NumConst=279, SV=202, CEps=17.5958, QPEps=7.5827)
Iter 1616: *(NumConst=278, SV=200, CEps=13.6935, QPEps=6.7572)
Iter 1617: .........*(NumConst=278, SV=201, CEps=86.2969, QPEps=33.8439)
Iter 1618: *(NumConst=278, SV=205, CEps=54.8546, QPEps=25.2570)
Iter 1619: *(NumConst=279, SV=209, CEps=36.8404, QPEps=15.6133)
Iter 1620: *(NumConst=278, SV=211, CEps=31.9494, QPEps=15.5991)
Iter 1621: *(NumConst=279, SV=208, CEps=24.7710, QPEps=11.6025)
Iter 1622: *(NumConst=276, SV=203, CEps=14.4302, QPEps=6.6027)
Iter 1623: *(NumConst=277, SV=203, CEps=14.0697, QPEps=6.9346)
Iter 1624: *(NumConst=278, SV=203, CEps=13.1445, QPEps=5.6548)
Iter 1625: *(NumConst=279, SV=205, CEps=9.9347, QPEps=4.9657)
Iter 1626: *(NumConst=277, SV=207, CEps=11.2122, QPEps=4.5295)
Iter 1627: *(NumConst=275, SV=207, CEps=9.4610, QPEps=4.5907)
Iter 1628: .........*(NumConst=276, SV=207, CEps=145.2113, QPEps=21.8366)
Iter 1629: *(NumConst=276, SV=213, CEps=42.4241, QPEps=20.8974)
Iter 1630: *(NumConst=273, SV=213, CEps=27.4778, QPEps=12.9448)
Iter 1631: *(NumConst=274, SV=206, CEps=16.2082, QPEps=7.4737)
Iter 1632: .........*(NumConst=275, SV=207, CEps=93.9727, QPEps=41.8138)
Iter 1633: *(NumConst=273, SV=212, CEps=54.5678, QPEps=22.4317)
Iter 1634: *(NumConst=270, SV=215, CEps=37.1254, QPEps=16.5056)
Iter 1635: *(NumConst=270, SV=212, CEps=27.7498, QPEps=13.5808)
Iter 1636: *(NumConst=271, SV=209, CEps=22.4902, QPEps=10.5548)
Iter 1637: *(NumConst=271, SV=204, CEps=14.2789, QPEps=7.0990)
Iter 1638: *(NumConst=271, SV=203, CEps=12.0851, QPEps=5.4194)
Iter 1639: *(NumConst=271, SV=201, CEps=11.1028, QPEps=5.0111)
Iter 1640: .........*(NumConst=271, SV=201, CEps=103.7608, QPEps=34.7707)
Iter 1641: *(NumConst=270, SV=203, CEps=41.2060, QPEps=20.4060)
Iter 1642: *(NumConst=271, SV=207, CEps=24.8596, QPEps=11.6414)
Iter 1643: *(NumConst=270, SV=206, CEps=19.4103, QPEps=8.7487)
Iter 1644: *(NumConst=270, SV=210, CEps=15.5882, QPEps=7.6402)
Iter 1645: *(NumConst=271, SV=208, CEps=13.1050, QPEps=6.3709)
Iter 1646: *(NumConst=272, SV=209, CEps=14.0706, QPEps=6.3861)
Iter 1647: .........*(NumConst=272, SV=210, CEps=99.3442, QPEps=39.5469)
Iter 1648: *(NumConst=273, SV=210, CEps=43.5253, QPEps=16.3172)
Iter 1649: *(NumConst=273, SV=212, CEps=22.2128, QPEps=10.1181)
Iter 1650: *(NumConst=274, SV=215, CEps=14.6503, QPEps=7.2343)
Iter 1651: *(NumConst=274, SV=209, CEps=14.2042, QPEps=7.0018)
Iter 1652: *(NumConst=275, SV=208, CEps=12.9315, QPEps=6.1081)
Iter 1653: *(NumConst=275, SV=206, CEps=10.4490, QPEps=5.0083)
Iter 1654: .........*(NumConst=275, SV=206, CEps=94.1233, QPEps=40.8449)
Iter 1655: *(NumConst=275, SV=210, CEps=40.0289, QPEps=17.6197)
Iter 1656: *(NumConst=273, SV=204, CEps=20.4465, QPEps=9.8191)
